# schema=VASPBERRY_BARE_MOMENTUM_KUBO_V2
# vaspberry_version=1.3.0
# normalization=STANDARD_MINUS_TWO_IM
# operator=WAVECAR_BARE_MOMENTUM_NO_PAW_NONLOCAL_VELOCITY
# berry_connection=A_i=i<u|d/dk_i u>
# occupation_weighting=NONE
# degeneracy_policy=SKIP_ABS_GAP_LE_MACHINE_EPSILON_eV
# migration=PRE_1.3_KUBO_CURVATURE_AND_CHERN_DIVIDE_BY_2
# index_base=1
# intermediate_bands=1:26
spin,k_index,band,kx_frac,ky_frac,kz_frac,energy_eV,omega_z_A2,min_gap_eV
1,25,17, 3.03046456711122403E-001, 6.77752432911680858E-001, 0.00000000000000000E+000,-1.46385501476479485E+000,-4.36314072747914850E+000, 1.41796606372048384E-001
1,26,17, 3.03046456711122403E-001, 6.90867035189740686E-001, 0.00000000000000000E+000,-1.49091918531358703E+000,-3.90621648087583484E+000, 1.38816062287134834E-001
1,27,17, 3.03046456711122403E-001, 7.03981637467800514E-001, 0.00000000000000000E+000,-1.52620403168483421E+000,-3.39985078448354994E+000, 1.35182953167532371E-001
1,28,17, 3.18189895022227887E-001, 6.06636538398874547E-001, 0.00000000000000000E+000,-1.50827651735484891E+000,-3.62753470968791092E+000, 1.36814120344735946E-001
1,29,17, 3.18189895022227887E-001, 6.19751140676934376E-001, 0.00000000000000000E+000,-1.47458319029150342E+000,-4.17237229511614949E+000, 1.40575658783709256E-001
1,30,17, 3.18189895022227887E-001, 6.32865742954994204E-001, 0.00000000000000000E+000,-1.44877354013447102E+000,-4.66094878579927308E+000, 1.43657545554204624E-001
1,31,17, 3.18189895022227887E-001, 6.45980345233054032E-001, 0.00000000000000000E+000,-1.43251394928418563E+000,-5.00512629830941425E+000, 1.45697530038705558E-001
1,32,17, 3.18189895022227887E-001, 6.59094947511113860E-001, 0.00000000000000000E+000,-1.42696439138589648E+000,-5.12969576054392018E+000, 1.46414290301632555E-001
1,33,17, 3.18189895022227887E-001, 6.72209549789173688E-001, 0.00000000000000000E+000,-1.43251443476506912E+000,-5.00503128155482635E+000, 1.45697488620731175E-001
1,34,17, 3.18189895022227887E-001, 6.85324152067233516E-001, 0.00000000000000000E+000,-1.44877447012029581E+000,-4.66087846897962699E+000, 1.43657469890392520E-001
1,35,17, 3.18189895022227887E-001, 6.98438754345293455E-001, 0.00000000000000000E+000,-1.47458453578238258E+000,-4.17230560727309552E+000, 1.40575563596355924E-001
1,36,17, 3.18189895022227887E-001, 7.11553356623353173E-001, 0.00000000000000000E+000,-1.50827820352473130E+000,-3.62752828996275323E+000, 1.36814018091268030E-001
1,37,17, 3.33333333333333315E-001, 6.14208257554427317E-001, 0.00000000000000000E+000,-1.49749943000631180E+000,-3.75237278207786806E+000, 1.37598950386995433E-001
1,38,17, 3.33333333333333315E-001, 6.27322859832487145E-001, 0.00000000000000000E+000,-1.46615233213860474E+000,-4.30068853137410834E+000, 1.41341631490190522E-001
1,39,17, 3.33333333333333315E-001, 6.40437462110546973E-001, 0.00000000000000000E+000,-1.44218948756723520E+000,-4.78727458697705988E+000, 1.44392226240428911E-001
1,40,17, 3.33333333333333315E-001, 6.53552064388606802E-001, 0.00000000000000000E+000,-1.42711383260325197E+000,-5.12740432197615092E+000, 1.46403496771109864E-001
1,41,17, 3.33333333333333315E-001, 6.66666666666666630E-001, 0.00000000000000000E+000,-1.42198360184869754E+000,-5.25006539531099570E+000, 1.47109721120280312E-001
1,42,17, 3.33333333333333315E-001, 6.79781268944726458E-001, 0.00000000000000000E+000,-1.42711426556829868E+000,-5.12742732506664023E+000, 1.46403454435511948E-001
1,43,17, 3.33333333333333315E-001, 6.92895871222786286E-001, 0.00000000000000000E+000,-1.44219036270463841E+000,-4.78726948021023890E+000, 1.44392149958311844E-001
1,44,17, 3.33333333333333315E-001, 7.06010473500846114E-001, 0.00000000000000000E+000,-1.46615360130607164E+000,-4.30074179878895801E+000, 1.41341534261863355E-001
1,45,17, 3.33333333333333315E-001, 7.19125075778905942E-001, 0.00000000000000000E+000,-1.49750101806256386E+000,-3.75232191964638950E+000, 1.37598844156748612E-001
1,46,17, 3.48476771644438688E-001, 6.21779976709980087E-001, 0.00000000000000000E+000,-1.49525844189268420E+000,-3.74333451124999117E+000, 1.37405861481300073E-001
1,47,17, 3.48476771644438688E-001, 6.34894578988039804E-001, 0.00000000000000000E+000,-1.46696067623423110E+000,-4.25620161585695289E+000, 1.40969415199806880E-001
1,48,17, 3.48476771644438688E-001, 6.48009181266099743E-001, 0.00000000000000000E+000,-1.44540362112682441E+000,-4.70431930294651757E+000, 1.43848783557790849E-001
1,49,17, 3.48476771644438688E-001, 6.61123783544159571E-001, 0.00000000000000000E+000,-1.43188731044956441E+000,-5.01408454092837541E+000, 1.45735895832606488E-001
1,50,17, 3.48476771644438688E-001, 6.74238385822219399E-001, 0.00000000000000000E+000,-1.42726968319966963E+000,-5.12507416474554578E+000, 1.46393416206668459E-001
1,51,17, 3.48476771644438688E-001, 6.87352988100279227E-001, 0.00000000000000000E+000,-1.43188769827583773E+000,-5.01400406453427205E+000, 1.45735855213959820E-001
1,52,17, 3.48476771644438688E-001, 7.00467590378339056E-001, 0.00000000000000000E+000,-1.44540442085412790E+000,-4.70428050282906351E+000, 1.43848710684141734E-001
1,53,17, 3.48476771644438688E-001, 7.13582192656398884E-001, 0.00000000000000000E+000,-1.46696183973317451E+000,-4.25614693218695539E+000, 1.40969321323410668E-001
1,54,17, 3.48476771644438688E-001, 7.26696794934458712E-001, 0.00000000000000000E+000,-1.49525991232716926E+000,-3.74331183778070242E+000, 1.37405760725843873E-001
1,55,17, 3.63620209955544227E-001, 6.29351695865532745E-001, 0.00000000000000000E+000,-1.50240235175056092E+000,-3.59386583202447962E+000, 1.36210807510708021E-001
1,56,17, 3.63620209955544227E-001, 6.42466298143592573E-001, 0.00000000000000000E+000,-1.47776035126118543E+000,-4.03824266272209886E+000, 1.39458713803762180E-001
1,57,17, 3.63620209955544227E-001, 6.55580900421652402E-001, 0.00000000000000000E+000,-1.45907765534096456E+000,-4.41900285669942861E+000, 1.42052221889349406E-001
