# schema=VASPBERRY_Z2_FIELD
# schema_version=2
# vaspberry_version=1.3.0
# result_status=PASS
# result_kind=FUKUI_HATSUGAI_NFIELD_Z2
# reportable_invariant=1
# z2_invariant=1
# half_top_z2_parity=1
# half_bottom_z2_parity=1
# half_bz_parity_consistent=1
# nkx=12
# nky=12
# band_min=1
# band_max=10
# band_rank=10
# spinor_components=2
# index_base=1
# plaquette_orientation=POSITIVE_B1_CROSS_B2
# nfield_definition=[(sum_link_arg)-wrap(sum_link_arg)]/(2*pi)
# overlap_backend=WAVECAR_PSEUDO_NO_PAW_AUGMENTATION
# input_trs_assumed=1
# input_trs_independently_verified=0
# check_scope=NUMERICAL_SELF_CONSISTENCY_OF_TR_RECONSTRUCTION
# check_scope_excludes=RAW_INPUT_TRS,KRAMERS_ENERGY,DIRECT_GAP,PAW_AUGMENTATION,MESH_CONVERGENCE
# physical_tr_rule=wrap[berry_flux(-k)+berry_flux(k)]=0
# nfield_note=gauge_and_log_branch_dependent
# threshold_policy=CONSERVATIVE_DIAGNOSTIC_MAY_FALSE_REJECT
# threshold_partner_fractional= 9.9999999999999995E-008
# threshold_min_link_singular= 9.9999999999999995E-007
# threshold_flux_tr_odd_rad= 1.0000000000000001E-005
# threshold_nfield_integer= 1.0000000000000000E-010
# threshold_total_chern= 1.0000000000000000E-004
# threshold_phase_margin_fraction_pi= 8.0000000000000004E-001
# threshold_max_abs_flux_rad= 2.5132741228718345E+000
# total_chern= 6.0253841465503288E-015
# minimum_link_singular_value= 7.9868060136430363E-001
# max_flux_tr_odd_residual_rad= 2.2204460492503131E-014
# max_nfield_integer_residual= 0.0000000000000000E+000
# max_nfield_pair_residual= 0.0000000000000000E+000
# max_abs_flux_rad= 1.1987545345260031E-008
# half_top_nfield_sum=-3
# half_bottom_nfield_sum=3
# numerical_self_consistency_checks_pass=1
cell_id,q1,q2,q3,kx_A-1,ky_A-1,kz_A-1,half_bz,tr_partner,berry_flux_rad,berry_curvature_A2,min_link_singular_value,nfield_raw,nfield_int,nfield_integer_residual,nfield_tr_pair_residual,flux_tr_odd_residual_rad,pair_nfield_int_sum,plaquette_checks_pass
121, 7.9166666666666674E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 9.2986909401685236E-001, 0.0000000000000000E+000,-1,38,-4.4712204820687666E-009,-2.7205666711370575E-007, 9.8657423487005602E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-015,0,1
122, 7.9166666666666674E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 1.1333714736770133E+000,-5.8547313326987005E-001, 0.0000000000000000E+000,1,37, 2.0252053922753532E-009, 1.2322600315791448E-007, 1.0094639451128096E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3877787807814457E-015,0,1
123, 7.9166666666666674E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 1.1333714736770133E+000,-4.4771474897107699E-001, 0.0000000000000000E+000,1,48,-5.4265261402317074E-009,-3.3018336305208726E-007, 1.0958537832958233E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-016,0,1
124, 7.9166666666666674E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 1.1333714736770133E+000,-3.0995636467228416E-001, 0.0000000000000000E+000,1,47, 2.2414730300876536E-009, 1.3638506184976979E-007, 1.1012723536688660E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
125, 7.9166666666666674E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 1.1333714736770133E+000,-1.7219798037349127E-001, 0.0000000000000000E+000,1,46,-1.6745458353284448E-009,-1.0188971013968137E-007, 1.0997466521260530E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9984014443252818E-015,0,1
126, 7.9166666666666674E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 1.1333714736770133E+000,-3.4439596074698264E-002, 0.0000000000000000E+000,1,45, 1.4700501045492083E-009, 8.9446926971663790E-008, 1.0977961271557766E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7763568394002505E-015,0,1
127, 7.9166666666666674E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 1.0331878822409468E-001, 0.0000000000000000E+000,1,44, 7.3664763178271642E-010, 4.4822191243694503E-008, 1.0961010193509069E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1086244689504383E-015,0,1
128, 7.9166666666666674E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 2.4107717252288774E-001, 0.0000000000000000E+000,-1,43, 3.1645604143956726E-009, 1.9255139903593178E-007, 1.0953630361568194E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
129, 7.9166666666666674E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 3.7883555682168035E-001, 0.0000000000000000E+000,-1,42,-7.4491015646133670E-010,-4.5324934272141650E-008, 1.0868953597498892E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
130, 7.9166666666666674E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 5.1659394112047341E-001, 0.0000000000000000E+000,-1,41,-1.4606991172172457E-009,-8.8877955153351853E-008, 1.0061427375576915E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-4.7739590058881731E-015,0,1
131, 7.9166666666666674E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 6.5435232541926647E-001, 0.0000000000000000E+000,-1,40,-5.8382167760076490E-009,-3.5523316381684472E-007, 1.0061427375576915E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.2172489379008766E-015,0,1
132, 7.9166666666666674E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 1.1333714736770133E+000, 7.9211070971805930E-001, 0.0000000000000000E+000,-1,39, 2.1940036454282108E-009, 1.3349673132968521E-007, 9.8657372298392076E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3314683517128287E-015,0,1
133, 8.7500000000000000E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 8.6098990186745594E-001, 0.0000000000000000E+000,-1,26, 6.3978070619086225E-009, 3.8928209268133792E-007, 8.2783988453373070E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7208456881689926E-014,0,1
134, 8.7500000000000000E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 1.2526737340640670E+000,-6.5435232541926647E-001, 0.0000000000000000E+000,1,25, 1.1987536130408927E-008, 7.2939572978410414E-007, 9.8294056537149044E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-9.2148511043887993E-015,0,1
135, 8.7500000000000000E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 1.2526737340640670E+000,-5.1659394112047341E-001, 0.0000000000000000E+000,1,36,-2.2730999305053956E-009,-1.3830943778991730E-007, 1.0928349307010368E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9920072216264089E-015,0,1
136, 8.7500000000000000E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 1.2526737340640670E+000,-3.7883555682168057E-001, 0.0000000000000000E+000,1,35, 1.2099965474021701E-009, 7.3623662538112040E-008, 1.0958537849162360E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.2172489379008766E-015,0,1
137, 8.7500000000000000E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 1.2526737340640670E+000,-2.4107717252288768E-001, 0.0000000000000000E+000,1,34,-1.3195045056590970E-010,-8.0286803008434340E-009, 1.0961469662445158E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9968028886505635E-015,0,1
138, 8.7500000000000000E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 1.2526737340640670E+000,-1.0331878822409468E-001, 0.0000000000000000E+000,1,33, 1.4521384095189660E-010, 8.8357068828495198E-009, 1.0947471070401880E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.4376949871511897E-015,0,1
139, 8.7500000000000000E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 3.4439596074698264E-002, 0.0000000000000000E+000,1,32,-8.3013354036682282E-010,-5.0510451264305450E-008, 1.0924835824629062E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.1054273576010019E-015,0,1
140, 8.7500000000000000E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 1.7219798037349132E-001, 0.0000000000000000E+000,-1,31, 2.7826736470615288E-009, 1.6931504968737901E-007, 1.0889147412882809E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9968028886505635E-015,0,1
141, 8.7500000000000000E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 3.0995636467228393E-001, 0.0000000000000000E+000,-1,30,-1.6804331259834271E-009,-1.0224792926136134E-007, 1.0868953900876199E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8302694349567901E-015,0,1
142, 8.7500000000000000E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 4.4771474897107699E-001, 0.0000000000000000E+000,-1,29, 2.5761812911948064E-009, 1.5675077951845073E-007, 1.0801058191266433E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.7763568394002505E-015,0,1
143, 8.7500000000000000E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 5.8547313326987005E-001, 0.0000000000000000E+000,-1,28, 9.2161878129104480E-010, 5.6076978308935190E-008, 9.8657372440841895E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7699626167013776E-015,0,1
144, 8.7500000000000000E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 1.2526737340640670E+000, 7.2323151756866288E-001, 0.0000000000000000E+000,-1,27, 4.2308465390963838E-009, 2.5743083194223399E-007, 9.8294163239105758E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
