k_index,kx_fractional,ky_fractional,kz_fractional,weight,spin,current,electric_field,omega_spin_A2
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,z,x,-2.3136159920339483
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,z,y,-1.6603862714046082e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,z,z,-3.9308795832547097e-07
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,x,x,4.221072631008757e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,x,y,-2.668485665758294
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,x,z,-1.5885843197317957
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,y,x,1.4467238296793816
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,y,y,-1.1218877526939392e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,y,z,3.5669989714884666e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,z,x,1.659162347493766
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,z,y,-5.481965332241654e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,z,z,z,2.69245028104801e-07
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,x,x,1.83671058830096
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,x,y,6.298256767479057e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,x,z,-2.93562931248418e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,y,x,-1.1128481963578685e-05
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,y,y,-0.2162792549802594
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,y,z,0.18737494064943824
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,z,x,1.0433263354202225e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,z,y,-0.8255616244943115
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,x,z,z,-0.14392947145118223
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,x,x,2.8435524344019724e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,x,y,-1.7743576485541968
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,x,z,1.0330126571289018
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,y,x,1.3060000736701873
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,y,y,2.429060364552651e-07
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,y,z,6.433361671072283e-07
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,z,x,-1.1686183670140426
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,z,y,-1.7263421403057821e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,y,z,z,-2.5750768218601287e-07
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,x,x,1.7523108327939719e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,x,y,-0.4786917122232399
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,x,z,-1.3528919316322523
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,y,x,-0.768211216322735
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,y,y,1.944914522300621e-07
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,y,z,2.6861688682764673e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,z,x,1.7344204678040358
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,z,y,-4.284649073942443e-06
8,0.0,0.3888888888888889,0.0,0.0030864197530864196,z,z,z,2.9454405189734683e-07
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,x,x,1.3883682501615138
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,x,y,5.5075605271557e-06
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,x,z,-2.438975193850603e-06
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,y,x,-8.8808933954154e-06
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,y,y,-0.06685864822758585
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,y,z,0.19735604726593234
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,z,x,9.760335810824631e-07
9,0.0,0.4444444444444444,0.0,0.0030864197530864196,x,z,y,-0.7003481841217635
