k_index,kx_frac,ky_frac,kz_frac,source_k_weight,photon_eV,I_plus_A2_per_eV,I_minus_A2_per_eV,eta,eta_valid
1,0.0,0.0,0.0,0.02,2.97,1.3451070637417135e-09,1.3651904595737814e-09,nan,False
1,0.0,0.0,0.0,0.02,2.98,1.0328602710083874e-09,1.0482816023068613e-09,nan,False
1,0.0,0.0,0.0,0.02,2.99,7.619991950342441e-10,7.733763796986526e-10,nan,False
1,0.0,0.0,0.0,0.02,3.0,5.4012673359735e-10,5.481912061458344e-10,nan,False
1,0.0,0.0,0.0,0.02,3.0100000000000002,3.6784516724052157e-10,3.7333735466391846e-10,nan,False
1,0.0,0.0,0.0,0.02,3.02,2.406925548352481e-10,2.442862642007624e-10,nan,False
1,0.0,0.0,0.0,0.02,3.0300000000000002,1.513172638279226e-10,1.5357653715091599e-10,nan,False
1,0.0,0.0,0.0,0.02,3.04,9.139922709605373e-11,9.276388192985482e-11,nan,False
1,0.0,0.0,0.0,0.02,3.0500000000000003,5.3042598007171584e-11,5.3834561353773883e-11,nan,False
1,0.0,0.0,0.0,0.02,3.06,2.957571635711596e-11,3.0017302632757564e-11,nan,False
1,0.0,0.0,0.0,0.02,3.07,1.5844333616229992e-11,1.608090067641992e-11,nan,False
1,0.0,0.0,0.0,0.02,3.08,8.155318086655411e-12,8.277082729549424e-12,nan,False
1,0.0,0.0,0.0,0.02,3.09,4.033072712007271e-12,4.093289328125129e-12,nan,False
1,0.0,0.0,0.0,0.02,3.1,1.916281998488155e-12,1.9448934383793768e-12,nan,False
1,0.0,0.0,0.0,0.02,3.11,8.748045002507738e-13,8.87865947571806e-13,nan,False
1,0.0,0.0,0.0,0.02,3.12,3.836991330020114e-13,3.89428031300311e-13,nan,False
1,0.0,0.0,0.0,0.02,3.13,1.616958404283071e-13,1.6411007320966444e-13,nan,False
1,0.0,0.0,0.0,0.02,3.14,6.546890825511589e-14,6.644640516567655e-14,nan,False
1,0.0,0.0,0.0,0.02,3.15,2.5468277328409313e-14,2.584853664644791e-14,nan,False
1,0.0,0.0,0.0,0.02,3.16,9.51902051045945e-15,9.661146191008131e-15,nan,False
1,0.0,0.0,0.0,0.02,3.17,3.418323617301556e-15,3.4693615964624145e-15,nan,False
1,0.0,0.0,0.0,0.02,3.18,1.1794032203639294e-15,1.1970125411077335e-15,nan,False
1,0.0,0.0,0.0,0.02,3.19,3.909666055908639e-16,3.968040123734581e-16,nan,False
1,0.0,0.0,0.0,0.02,3.2,1.2452175669539314e-16,1.2638095422459314e-16,nan,False
1,0.0,0.0,0.0,0.02,3.21,3.810474281732609e-17,3.867367346508489e-17,nan,False
1,0.0,0.0,0.0,0.02,3.22,1.120317323077247e-17,1.1370444497598584e-17,nan,False
1,0.0,0.0,0.0,0.02,3.23,3.1646908304329852e-18,3.211941893450156e-18,nan,False
1,0.0,0.0,0.0,0.02,3.24,8.589141287601929e-19,8.717383216431462e-19,nan,False
1,0.0,0.0,0.0,0.02,3.25,2.2397339109335447e-19,2.273174715687523e-19,nan,False
1,0.0,0.0,0.0,0.02,3.2600000000000002,5.611401256076384e-20,5.69518342898748e-20,nan,False
1,0.0,0.0,0.0,0.02,3.27,1.3507483486264502e-20,1.3709159728150525e-20,nan,False
1,0.0,0.0,0.0,0.02,3.2800000000000002,3.1239623146850683e-21,3.170605272276681e-21,nan,False
1,0.0,0.0,0.0,0.02,3.29,6.941692121262321e-22,7.045336473725872e-22,nan,False
1,0.0,0.0,0.0,0.02,3.3000000000000003,1.4820168119056413e-22,1.5041443667045028e-22,nan,False
1,0.0,0.0,0.0,0.02,3.31,3.039968849341122e-23,3.085357725337834e-23,nan,False
1,0.0,0.0,0.0,0.02,3.32,5.99119364962062e-24,6.080646390458361e-24,nan,False
1,0.0,0.0,0.0,0.02,3.33,1.134451155531058e-24,1.1513893102867838e-24,nan,False
