k_index,kx_frac,ky_frac,kz_frac,source_k_weight,photon_eV,I_plus_A2_per_eV,I_minus_A2_per_eV,eta,eta_valid
1,0.0,0.0,0.0,0.02,1.66,1.9635887312704062e-43,1.9635883383481466e-43,nan,False
1,0.0,0.0,0.0,0.02,1.67,3.247106290531603e-42,3.2471056407721496e-42,nan,False
1,0.0,0.0,0.0,0.02,1.68,5.159061436446247e-41,5.159060404096631e-41,nan,False
1,0.0,0.0,0.0,0.02,1.69,7.875408953717922e-40,7.875407377815894e-40,nan,False
1,0.0,0.0,0.0,0.02,1.7,1.1550578903199738e-38,1.1550576591880948e-38,nan,False
1,0.0,0.0,0.0,0.02,1.71,1.6276559420098429e-37,1.6276556163091329e-37,nan,False
1,0.0,0.0,0.0,0.02,1.72,2.203685862751747e-36,2.20368542178506e-36,nan,False
1,0.0,0.0,0.0,0.02,1.73,2.8665860549424216e-35,2.866585481326656e-35,nan,False
1,0.0,0.0,0.0,0.02,1.74,3.5826839887180435e-34,3.5826832718081124e-34,nan,False
1,0.0,0.0,0.0,0.02,1.75,4.302097438800954e-33,4.302096577933409e-33,nan,False
1,0.0,0.0,0.0,0.02,1.76,4.963410590300525e-32,4.96340959710148e-32,nan,False
1,0.0,0.0,0.0,0.02,1.77,5.501845418814899e-31,5.501844317872817e-31,nan,False
1,0.0,0.0,0.0,0.02,1.78,5.8595570374975375e-30,5.8595558649758844e-30,nan,False
1,0.0,0.0,0.0,0.02,1.79,5.995831351845991e-29,5.995830152055288e-29,nan,False
1,0.0,0.0,0.0,0.02,1.8,5.89470739293532e-28,5.894706213379949e-28,nan,False
1,0.0,0.0,0.0,0.02,1.81,5.568052431038482e-27,5.56805131684813e-27,nan,False
1,0.0,0.0,0.0,0.02,1.82,5.0532711329569215e-26,5.053270121776448e-26,nan,False
1,0.0,0.0,0.0,0.02,1.83,4.406259862596719e-25,4.406258980885887e-25,nan,False
1,0.0,0.0,0.0,0.02,1.84,3.691440159740837e-24,3.6914394210683935e-24,nan,False
1,0.0,0.0,0.0,0.02,1.85,2.9713224180227814e-23,2.971321823448883e-23,nan,False
1,0.0,0.0,0.0,0.02,1.86,2.297904350246817e-22,2.2979038904266636e-22,nan,False
1,0.0,0.0,0.0,0.02,1.87,1.7074277508202044e-21,1.7074274091568626e-21,nan,False
1,0.0,0.0,0.0,0.02,1.8800000000000001,1.2189361156303669e-20,1.2189358717162222e-20,nan,False
1,0.0,0.0,0.0,0.02,1.8900000000000001,8.360798844830104e-20,8.360797171799798e-20,nan,False
1,0.0,0.0,0.0,0.02,1.9000000000000001,5.509888689073235e-19,5.509887586521823e-19,nan,False
1,0.0,0.0,0.0,0.02,1.91,3.488719852724552e-18,3.488719154617361e-18,nan,False
1,0.0,0.0,0.0,0.02,1.92,2.1223528491040208e-17,2.122352424412498e-17,nan,False
1,0.0,0.0,0.0,0.02,1.93,1.2405015218638257e-16,1.2405012736343826e-16,nan,False
1,0.0,0.0,0.0,0.02,1.94,6.966349111384666e-16,6.966347717389677e-16,nan,False
1,0.0,0.0,0.0,0.02,1.95,3.758732240149091e-15,3.758731488011402e-15,nan,False
1,0.0,0.0,0.0,0.02,1.96,1.9485240208386383e-14,1.9485236309310307e-14,nan,False
1,0.0,0.0,0.0,0.02,1.97,9.705063016361515e-14,9.705061074338891e-14,nan,False
1,0.0,0.0,0.0,0.02,1.98,4.644288351002125e-13,4.644287421661163e-13,nan,False
1,0.0,0.0,0.0,0.02,1.99,2.135345790229576e-12,2.135345362938234e-12,nan,False
1,0.0,0.0,0.0,0.02,2.0,9.432905224658739e-12,9.432903337096314e-12,nan,False
1,0.0,0.0,0.0,0.02,2.01,4.0036024792427385e-11,4.003601678105772e-11,nan,False
1,0.0,0.0,0.0,0.02,2.02,1.6326182571264068e-10,1.6326179304329495e-10,nan,False
1,0.0,0.0,0.0,0.02,2.0300000000000002,6.39656133796703e-10,6.396560057989579e-10,nan,False
1,0.0,0.0,0.0,0.02,2.04,2.4078903681695343e-09,2.4078898863411086e-09,nan,False
1,0.0,0.0,0.0,0.02,2.05,8.708734908485793e-09,8.708733165833541e-09,nan,False
1,0.0,0.0,0.0,0.02,2.06,3.026228054890651e-08,3.026227449330539e-08,nan,False
1,0.0,0.0,0.0,0.02,2.0700000000000003,1.0103607253202791e-07,1.0103605231431596e-07,nan,False
1,0.0,0.0,0.0,0.02,2.08,3.24100334769325e-07,3.2410026991559467e-07,nan,False
1,0.0,0.0,0.0,0.02,2.09,9.988740346680235e-07,9.988738347895002e-07,nan,False
1,0.0,0.0,0.0,0.02,2.1,2.9578094287460338e-06,2.957808836877143e-06,nan,False
1,0.0,0.0,0.0,0.02,2.1100000000000003,8.415072748571823e-06,8.415071064684194e-06,nan,False
1,0.0,0.0,0.0,0.02,2.12,2.3002433367575604e-05,2.3002428764703485e-05,nan,False
1,0.0,0.0,0.0,0.02,2.13,6.0411262037577815e-05,6.041124994906375e-05,nan,False
1,0.0,0.0,0.0,0.02,2.14,0.00015243695204506173,0.00015243692154188028,nan,False
1,0.0,0.0,0.0,0.02,2.1500000000000004,0.0003695649923318716,0.00036956491838061446,nan,False
1,0.0,0.0,0.0,0.02,2.16,0.0008608344020208221,0.0008608342297648896,nan,False
1,0.0,0.0,0.0,0.02,2.17,0.0019265337640089963,0.001926533378503108,nan,False
1,0.0,0.0,0.0,0.02,2.1799999999999997,0.004142493690651682,0.0041424928617251455,nan,False
1,0.0,0.0,0.0,0.02,2.19,0.008558059610691898,0.008558057898197078,nan,False
1,0.0,0.0,0.0,0.02,2.2,0.0169870114501417,0.016987008050988933,nan,False
1,0.0,0.0,0.0,0.02,2.21,0.0323956630034282,0.03239565652096155,1.000514683345088e-07,True
1,0.0,0.0,0.0,0.02,2.2199999999999998,0.059358782734378154,0.05935877085652133,1.0005139479235745e-07,True
1,0.0,0.0,0.0,0.02,2.23,0.10449880421171559,0.10449878330123265,1.0005131251143225e-07,True
1,0.0,0.0,0.0,0.02,2.24,0.1767526264986512,0.1767525911300227,1.0005122056028502e-07,True
1,0.0,0.0,0.0,0.02,2.25,0.2872424695950232,0.2872424121171688,1.0005111753183924e-07,True
1,0.0,0.0,0.0,0.02,2.26,0.44849710970869994,0.44849701996353813,1.000510023792899e-07,True
1,0.0,0.0,0.0,0.02,2.27,0.6728199587235704,0.6728198240911346,1.0005087355085917e-07,True
1,0.0,0.0,0.0,0.02,2.2800000000000002,0.9697645495868664,0.9697643555355848,1.0005072937376173e-07,True
1,0.0,0.0,0.0,0.02,2.29,1.3429565538424635,1.342956285115358,1.0005056811938847e-07,True
1,0.0,0.0,0.0,0.02,2.3,1.7868407264993356,1.7868403689511565,1.000503876854771e-07,True
1,0.0,0.0,0.0,0.02,2.31,2.284220068777938,2.2842196117046987,1.0005018588949987e-07,True
1,0.0,0.0,0.0,0.02,2.3200000000000003,2.805551620546054,2.805551059155455,1.0004996004216019e-07,True
1,0.0,0.0,0.0,0.02,2.33,3.310753185913325,3.310752523433616,1.0004970741521642e-07,True
1,0.0,0.0,0.0,0.02,2.34,3.7537346401641116,3.753733889046203,1.0004942489427612e-07,True
1,0.0,0.0,0.0,0.02,2.35,4.089107719579513,4.089106901356429,1.0004910874546106e-07,True
1,0.0,0.0,0.0,0.02,2.3600000000000003,4.279783058907293,4.279782202533445,1.0004875506201193e-07,True
1,0.0,0.0,0.0,0.02,2.37,4.303711790795149,4.303710929636627,1.0004835944973032e-07,True
1,0.0,0.0,0.0,0.02,2.38,4.1580798529579885,4.158079020943618,1.0004791670106166e-07,True
1,0.0,0.0,0.0,0.02,2.39,3.8598523456582248,3.8598515733217527,1.0004742153533519e-07,True
1,0.0,0.0,0.0,0.02,2.4000000000000004,3.4425224284700597,3.4425217396429577,1.0004686755890981e-07,True
1,0.0,0.0,0.0,0.02,2.41,2.9499257579583693,2.949925167700422,1.0004624775197702e-07,True
1,0.0,0.0,0.0,0.02,2.42,2.4286985548513247,2.4286980688903865,1.0004555439875763e-07,True
1,0.0,0.0,0.0,0.02,2.4299999999999997,1.9211636617651646,1.921163277360416,1.0004477879917791e-07,True
1,0.0,0.0,0.0,0.02,2.44,1.4601024622317111,1.4601021700830188,1.0004391100410124e-07,True
1,0.0,0.0,0.0,0.02,2.45,1.0661799813112014,1.0661797679836624,1.0004294023915172e-07,True
1,0.0,0.0,0.0,0.02,2.46,0.7480074704479148,0.748007320783821,1.0004185430652186e-07,True
1,0.0,0.0,0.0,0.02,2.4699999999999998,0.5042078086736158,0.5042077077910829,1.000406392363518e-07,True
1,0.0,0.0,0.0,0.02,2.48,0.3265437833101744,0.3265437179757709,1.0003928014207023e-07,True
1,0.0,0.0,0.0,0.02,2.49,0.20318960858696888,0.20318956793370657,1.0003775946426782e-07,True
1,0.0,0.0,0.0,0.02,2.5,0.12147580565015334,0.12147578134623419,1.0003605844047862e-07,True
1,0.0,0.0,0.0,0.02,2.5100000000000002,0.06977603756987324,0.06977602360990068,1.000341553452884e-07,True
1,0.0,0.0,0.0,0.02,2.52,0.03850800672945916,0.038507999025392044,1.0003202630302495e-07,True
1,0.0,0.0,0.0,0.02,2.5300000000000002,0.02041850758082971,0.020418503495918002,nan,False
1,0.0,0.0,0.0,0.02,2.54,0.01040219936596761,0.010402197284966639,nan,False
1,0.0,0.0,0.0,0.02,2.55,0.0050916034408048415,0.005091602422239865,nan,False
1,0.0,0.0,0.0,0.02,2.56,0.0023944853831974118,0.0023944849042014217,nan,False
1,0.0,0.0,0.0,0.02,2.57,0.0010819271772199127,0.0010819269607978564,nan,False
1,0.0,0.0,0.0,0.02,2.58,0.0004696908401300489,0.00046969074617990355,nan,False
1,0.0,0.0,0.0,0.02,2.59,0.00019590899291927732,0.00019590895373431237,nan,False
1,0.0,0.0,0.0,0.02,2.6,7.850998138070222e-05,7.850996567825722e-05,nan,False
1,0.0,0.0,0.0,0.02,2.61,3.022898725226416e-05,3.0228981206647223e-05,nan,False
1,0.0,0.0,0.0,0.02,2.62,1.1182799578274988e-05,1.118279734192806e-05,nan,False
1,0.0,0.0,0.0,0.02,2.63,3.9747123682351e-06,3.974711573426468e-06,nan,False
1,0.0,0.0,0.0,0.02,2.64,1.3573413884742397e-06,1.3573411170738783e-06,nan,False
1,0.0,0.0,0.0,0.02,2.65,4.4534922268338966e-07,4.453491336439815e-07,nan,False
1,0.0,0.0,0.0,0.02,2.66,1.403914072967125e-07,1.4039137923090124e-07,nan,False
1,0.0,0.0,0.0,0.02,2.67,4.252150209545413e-08,4.252149359590647e-08,nan,False
1,0.0,0.0,0.0,0.02,2.68,1.2373861133763434e-08,1.2373858660699312e-08,nan,False
1,0.0,0.0,0.0,0.02,2.69,3.4596806592213383e-09,3.4596799678994016e-09,nan,False
1,0.0,0.0,0.0,0.02,2.7,9.295983327643173e-10,9.295981472099907e-10,nan,False
1,0.0,0.0,0.0,0.02,2.71,2.409244217460827e-10,2.409243744107982e-10,nan,False
1,0.0,0.0,0.0,0.02,2.72,6.39458226703726e-11,6.394581323549195e-11,nan,False
1,0.0,0.0,0.0,0.02,2.73,3.22200860021998e-11,3.222009305425488e-11,nan,False
1,0.0,0.0,0.0,0.02,2.74,7.333114695293476e-11,7.333118468012932e-11,nan,False
1,0.0,0.0,0.0,0.02,2.75,2.6220483745944786e-10,2.622049804970661e-10,nan,False
1,0.0,0.0,0.0,0.02,2.7600000000000002,9.375062424576613e-10,9.375067556966746e-10,nan,False
1,0.0,0.0,0.0,0.02,2.77,3.2283722813934014e-09,3.2283740491924374e-09,nan,False
1,0.0,0.0,0.0,0.02,2.7800000000000002,1.0682751472108036e-08,1.0682757322033151e-08,nan,False
1,0.0,0.0,0.0,0.02,2.79,3.396366176668711e-08,3.396368036584471e-08,nan,False
1,0.0,0.0,0.0,0.02,2.8000000000000003,1.0374670808191106e-07,1.0374676489693427e-07,nan,False
1,0.0,0.0,0.0,0.02,2.81,3.044825280481379e-07,3.044826947959901e-07,nan,False
1,0.0,0.0,0.0,0.02,2.82,8.585758131226149e-07,8.585762833247247e-07,nan,False
1,0.0,0.0,0.0,0.02,2.83,2.326071947295252e-06,2.3260732211979696e-06,nan,False
1,0.0,0.0,0.0,0.02,2.84,6.054745014718026e-06,6.054748330724823e-06,nan,False
