k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
3,0.0,0.0833333333333333,0.0,0.02,5,6,39,40,15.596512835549216,15.59651258194679,15.59651308915164,0.0013409865414567691,0.0013410251713054887,-1.440331096831155e-05,True
3,0.0,0.0833333333333333,0.0,0.02,7,8,37,38,15.348706500698809,15.348706271912969,15.348706729484649,0.0012189336294963853,0.001218973639107075,-1.6411457156255914e-05,True
3,0.0,0.0833333333333333,0.0,0.02,7,8,39,40,15.366120232431037,15.36611997899762,15.366120485864451,0.0011111085454530464,0.001111110934748537,-1.0751842974604653e-06,True
3,0.0,0.0833333333333333,0.0,0.02,9,10,37,38,8.35915213082441,8.359151897672431,8.359152363976392,0.005332038099041716,0.005332002591927768,3.329611633788719e-06,True
3,0.0,0.0833333333333333,0.0,0.02,9,10,39,40,8.376565862556639,8.376565604757083,8.376566120356195,0.00047056076898687593,0.0004705504352593424,nan,False
3,0.0,0.0833333333333333,0.0,0.02,11,12,37,38,7.7990801756211,7.79907994100435,7.79908041023785,0.0006278627299722801,0.0006278480226676451,nan,False
3,0.0,0.0833333333333333,0.0,0.02,11,12,39,40,7.816493907353328,7.816493648089002,7.816494166617653,0.005917775585250666,0.0059177066783922,5.8220575157607405e-06,True
3,0.0,0.0833333333333333,0.0,0.02,13,14,37,38,5.286832930722249,5.2868324188132325,5.2868334426312655,0.01918403026572162,0.01918367870498636,9.162932702805848e-06,True
3,0.0,0.0833333333333333,0.0,0.02,13,14,39,40,5.304246662454476,5.304246125897885,5.304247199011068,0.048985914498003616,0.048986327724517255,-4.21779173636091e-06,True
3,0.0,0.0833333333333333,0.0,0.02,15,16,37,38,5.269172962921982,5.26917225974778,5.269173666096185,0.02858369359952853,0.028583770139490178,-1.3388727895274837e-06,True
3,0.0,0.0833333333333333,0.0,0.02,15,16,39,40,5.2865866946542095,5.286585966832432,5.2865874224759875,0.03595913558176045,0.035959339630002786,-2.837215913387577e-06,True
