# schema=VASPBERRY_Z2_FIELD
# schema_version=1
# vaspberry_version=1.1.1
# result_status=PASS
# result_kind=LEGACY_FUKUI_Z2_CANDIDATE
# reportable_invariant=0
# nkx=12
# nky=12
# band_min=1
# band_max=10
# band_rank=10
# spinor_components=2
# index_base=1
# plaquette_orientation=POSITIVE_B1_CROSS_B2
# nfield_definition=[(sum_link_arg)-wrap(sum_link_arg)]/(2*pi)
# overlap_backend=WAVECAR_PSEUDO_NO_PAW_AUGMENTATION
# input_trs_assumed=1
# input_trs_independently_verified=0
# check_scope=NUMERICAL_SELF_CONSISTENCY_OF_TR_RECONSTRUCTION
# check_scope_excludes=RAW_INPUT_TRS,KRAMERS_ENERGY,DIRECT_GAP,PAW_AUGMENTATION,MESH_CONVERGENCE
# physical_tr_rule=wrap[berry_flux(-k)+berry_flux(k)]=0
# nfield_note=gauge_and_log_branch_dependent
# threshold_policy=CONSERVATIVE_DIAGNOSTIC_MAY_FALSE_REJECT
# threshold_partner_fractional= 9.9999999999999995E-008
# threshold_min_link_singular= 9.9999999999999995E-007
# threshold_flux_tr_odd_rad= 1.0000000000000001E-005
# threshold_nfield_integer= 1.0000000000000000E-010
# threshold_total_chern= 1.0000000000000000E-004
# threshold_phase_margin_fraction_pi= 8.0000000000000004E-001
# threshold_max_abs_flux_rad= 2.5132741228718345E+000
# total_chern= 1.1593839628498794E-014
# minimum_link_singular_value= 8.1545471684244930E-001
# max_flux_tr_odd_residual_rad= 1.8152146452621309E-014
# max_nfield_integer_residual= 2.1063981330815400E-024
# max_nfield_pair_residual= 0.0000000000000000E+000
# max_abs_flux_rad= 1.1752576836165929E-006
# half_top_nfield_sum=-3
# half_bottom_nfield_sum=3
# half_top_legacy_z2_candidate=1
# half_bottom_legacy_z2_candidate=1
# numerical_self_consistency_checks_pass=1
cell_id,q1,q2,q3,kx_A-1,ky_A-1,kz_A-1,half_bz,tr_partner,berry_flux_rad,berry_curvature_A2,min_link_singular_value,nfield_raw,nfield_int,nfield_integer_residual,nfield_tr_pair_residual,flux_tr_odd_residual_rad,pair_nfield_int_sum,plaquette_checks_pass
36, 8.7500000000000033E-001, 1.2500000000000031E-001, 0.0000000000000000E+000, 1.2526737340640677E+000,-5.1659394112047319E-001, 0.0000000000000000E+000,1,135,-1.2419544258998321E-008,-7.5568177228668282E-007, 1.0916077165171993E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6645352591003757E-015,0,1
37, 9.5833333333333337E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 1.3719759944511212E+000,-4.4771474897107710E-001, 0.0000000000000000E+000,1,122, 6.8454915513882497E-008, 4.1652198179321985E-006, 1.0065096727656457E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5527136788005009E-015,0,1
38, 4.1666666666666373E-002, 2.0833333333333334E-001, 0.0000000000000000E+000, 5.9651130193526587E-002, 3.0995636467228432E-001, 0.0000000000000000E+000,1,121, 7.4734068711279633E-008, 4.5472822767241735E-006, 9.8303756002842546E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-4.4408920985006262E-015,0,1
39, 1.2500000000000031E-001, 2.0833333333333331E-001, 0.0000000000000000E+000, 1.7895339058058146E-001, 2.4107717252288735E-001, 0.0000000000000000E+000,1,132,-1.8459280548555060E-008,-1.1231766278349927E-006, 9.8303702011771321E-001,-5.2659953327038501E-025,0, 5.2659953327038501E-025, 0.0000000000000000E+000,-1.3766765505351941E-014,0,1
40, 2.0833333333333340E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 2.9825565096763512E-001, 1.7219798037349110E-001, 0.0000000000000000E+000,1,131,-8.1962243436706217E-008,-4.9870890661682097E-006, 1.0034816157576865E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2878587085651816E-014,0,1
41, 2.9166666666666641E-001, 2.0833333333333340E-001, 0.0000000000000000E+000, 4.1755791135468867E-001, 1.0331878822409502E-001, 0.0000000000000000E+000,1,130,-2.5560148664283133E-008,-1.5552372969355974E-006, 1.0034816157576869E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.6613381477509392E-016,0,1
42, 3.7500000000000033E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 5.3686017174174350E-001, 3.4439596074697931E-002, 0.0000000000000000E+000,1,129,-2.3475607902057046E-008,-1.4284009634315296E-006, 1.0860734340708211E+000, 5.2659953327038501E-025,0, 5.2659953327038501E-025, 0.0000000000000000E+000, 4.8849813083506888E-015,0,1
43, 4.5833333333333348E-001, 2.0833333333333340E-001, 0.0000000000000000E+000, 6.5616243212879732E-001,-3.4439596074698264E-002, 0.0000000000000000E+000,1,128,-2.0197711059211091E-008,-1.2289534761551699E-006, 1.0946787283372816E+000,-5.2659953327038501E-025,0, 5.2659953327038501E-025, 0.0000000000000000E+000,-2.8865798640254070E-015,0,1
44, 5.4166666666666630E-001, 2.0833333333333331E-001, 0.0000000000000000E+000, 7.7546469251585060E-001,-1.0331878822409440E-001, 0.0000000000000000E+000,1,127, 3.6837999539685029E-008, 2.2414513929910022E-006, 1.0954643416124739E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-9.1038288019262836E-015,0,1
45, 6.2500000000000022E-001, 2.0833333333333331E-001, 0.0000000000000000E+000, 8.9476695290290542E-001,-1.7219798037349132E-001, 0.0000000000000000E+000,1,126, 4.8236344141194814E-008, 2.9349970714777557E-006, 1.0971674402215215E+000,-1.0531990665407700E-024,0, 1.0531990665407700E-024, 0.0000000000000000E+000, 1.0769163338864018E-014,0,1
46, 7.0833333333333326E-001, 2.0833333333333331E-001, 0.0000000000000000E+000, 1.0140692132899589E+000,-2.4107717252288752E-001, 0.0000000000000000E+000,1,125,-5.8387469026310868E-009,-3.5526541999452572E-007, 1.0991166676919890E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.0531133177191805E-016,0,1
47, 7.9166666666666641E-001, 2.0833333333333329E-001, 0.0000000000000000E+000, 1.1333714736770126E+000,-3.0995636467228399E-001, 0.0000000000000000E+000,1,124,-2.3099371304624580E-008,-1.4055084053136356E-006, 1.1006074767722807E+000, 5.2659953327038501E-025,0, 5.2659953327038501E-025, 0.0000000000000000E+000, 2.0192181260370035E-015,0,1
48, 8.7500000000000033E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 1.2526737340640677E+000,-3.7883555682168080E-001, 0.0000000000000000E+000,1,123, 4.3758539014504549E-009, 2.6625397539203878E-007, 1.0949575897643546E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
49, 9.5833333333333337E-001, 2.9166666666666641E-001, 0.0000000000000000E+000, 1.3719759944511212E+000,-3.0995636467228460E-001, 0.0000000000000000E+000,1,110,-9.4483798562805532E-009,-5.7489778095993883E-007, 1.0317313546280662E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.2164496600635175E-015,0,1
50, 4.1666666666666373E-002, 2.9166666666666641E-001, 0.0000000000000000E+000, 5.9651130193526587E-002, 4.4771474897107683E-001, 0.0000000000000000E+000,1,109,-5.4811046613215407E-008,-3.3350425733659928E-006, 1.0034821487097436E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.0658141036401503E-014,0,1
51, 1.2500000000000031E-001, 2.9166666666666630E-001, 0.0000000000000000E+000, 1.7895339058058146E-001, 3.7883555682167969E-001, 0.0000000000000000E+000,1,120, 1.9450042710436883E-008, 1.1834607164289027E-006, 1.0790935665622048E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7699626167013776E-015,0,1
