k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
1,0.0,0.0,0.0,0.02,31,32,37,38,3.9505205712025013,3.9505205684104383,3.9505205739945644,0.27968291425953856,0.27968266714658807,4.4177360693140767e-07,True
1,0.0,0.0,0.0,0.02,31,32,39,40,4.019898035303713,4.019898032100188,4.019898038507238,2.71796223305126e-07,2.7164379354420555e-07,nan,False
1,0.0,0.0,0.0,0.02,33,34,37,38,3.022036128320691,3.02203612811496,3.022036128526422,0.0002986368212698256,0.00029864175500161753,nan,False
1,0.0,0.0,0.0,0.02,33,34,39,40,3.0914135924219024,3.0914135918047094,3.091413593039095,0.13272301474720508,0.1327230195196518,-1.797897161574231e-08,True
1,0.0,0.0,0.0,0.02,35,36,37,38,2.326046185901817,2.3260461856079155,2.3260461861957182,0.5442862401593727,0.5442861136774704,1.161906251240268e-07,True
1,0.0,0.0,0.0,0.02,35,36,39,40,2.3954236500030284,2.395423649297665,2.3954236507083912,0.9371860042716521,0.9371860728057385,-3.656375766801249e-08,True
2,0.0,0.0416666666666667,0.0,0.02,1,2,37,37,16.761271130918566,16.761235794360516,16.761306467476615,0.000313803900154404,0.00031384968384037994,nan,False
2,0.0,0.0416666666666667,0.0,0.02,1,2,38,38,16.76622198371017,16.76618664715212,16.76625732026822,6.008504750374466e-05,6.0017161991729294e-05,nan,False
2,0.0,0.0416666666666667,0.0,0.02,1,2,39,39,16.82134497078134,16.82130963422329,16.82138030733939,0.0007173157158038366,0.000717328769646135,nan,False
2,0.0,0.0416666666666667,0.0,0.02,1,2,40,40,16.838040790384124,16.838005453826074,16.838076126942173,0.0005397052078821577,0.000539987811951413,nan,False
2,0.0,0.0416666666666667,0.0,0.02,3,4,37,37,16.58601074272364,16.585956503646923,16.58606498180036,0.00014033164318847576,0.00014036877335171015,nan,False
2,0.0,0.0416666666666667,0.0,0.02,3,4,38,38,16.590961595515246,16.590907356438528,16.591015834591964,0.00015043647469326242,0.00015039228662932057,nan,False
2,0.0,0.0416666666666667,0.0,0.02,3,4,39,39,16.64608458258642,16.6460303435097,16.646138821663136,0.0017477496894259064,0.0017477312303548441,5.28083874176081e-06,True
2,0.0,0.0416666666666667,0.0,0.02,3,4,40,40,16.6627804021892,16.66272616311248,16.662834641265917,0.0006434445985401926,0.0006436619276683478,nan,False
2,0.0,0.0416666666666667,0.0,0.02,5,6,37,37,15.680429526470245,15.680424661465032,15.680434391475458,0.0006292464829220562,0.0006293316931017329,nan,False
2,0.0,0.0416666666666667,0.0,0.02,5,6,38,38,15.68538037926185,15.685375514256638,15.685385244267064,0.0007632665830926196,0.0007629769388557822,nan,False
2,0.0,0.0416666666666667,0.0,0.02,5,6,39,39,15.740503366333021,15.740498501327808,15.740508231338234,0.0016712858446705757,0.001670846014622863,0.00013160164416903177,True
2,0.0,0.0416666666666667,0.0,0.02,5,6,40,40,15.757199185935804,15.75719432093059,15.757204050941017,0.002260102406777581,0.00226052012260703,-9.240228015796826e-05,True
2,0.0,0.0416666666666667,0.0,0.02,7,8,37,37,15.437863607310128,15.437846883093194,15.437880331527065,0.0021912752696731665,0.0021917552438412377,-0.0001095073754543151,True
2,0.0,0.0416666666666667,0.0,0.02,7,8,38,38,15.442814460101737,15.442797735884799,15.44283118431867,0.0021124571286085993,0.002111797581926274,0.00015613326551557337,True
2,0.0,0.0416666666666667,0.0,0.02,7,8,39,39,15.497937447172905,15.49792072295597,15.497954171389841,0.0009238867122184698,0.0009241163533711409,-0.0001242644868653735,True
2,0.0,0.0416666666666667,0.0,0.02,7,8,40,40,15.514633266775686,15.514616542558752,15.514649990992623,0.0006139905238425008,0.0006143884036264476,nan,False
