# schema=VASPBERRY_Z2_FIELD
# schema_version=2
# vaspberry_version=1.3.0
# result_status=PASS
# result_kind=FUKUI_HATSUGAI_NFIELD_Z2
# reportable_invariant=1
# z2_invariant=0
# half_top_z2_parity=0
# half_bottom_z2_parity=0
# half_bz_parity_consistent=1
# nkx=12
# nky=12
# band_min=1
# band_max=18
# band_rank=18
# spinor_components=2
# index_base=1
# plaquette_orientation=POSITIVE_B1_CROSS_B2
# nfield_definition=[(sum_link_arg)-wrap(sum_link_arg)]/(2*pi)
# overlap_backend=WAVECAR_PSEUDO_NO_PAW_AUGMENTATION
# input_trs_assumed=1
# input_trs_independently_verified=0
# check_scope=NUMERICAL_SELF_CONSISTENCY_OF_TR_RECONSTRUCTION
# check_scope_excludes=RAW_INPUT_TRS,KRAMERS_ENERGY,DIRECT_GAP,PAW_AUGMENTATION,MESH_CONVERGENCE
# physical_tr_rule=wrap[berry_flux(-k)+berry_flux(k)]=0
# nfield_note=gauge_and_log_branch_dependent
# threshold_policy=CONSERVATIVE_DIAGNOSTIC_MAY_FALSE_REJECT
# threshold_partner_fractional= 9.9999999999999995E-008
# threshold_min_link_singular= 9.9999999999999995E-007
# threshold_flux_tr_odd_rad= 1.0000000000000001E-005
# threshold_nfield_integer= 1.0000000000000000E-010
# threshold_total_chern= 1.0000000000000000E-004
# threshold_phase_margin_fraction_pi= 8.0000000000000004E-001
# threshold_max_abs_flux_rad= 2.5132741228718345E+000
# total_chern= 3.0721841238914973E-014
# minimum_link_singular_value= 7.1396807987713140E-001
# max_flux_tr_odd_residual_rad= 2.7755575615628914E-014
# max_nfield_integer_residual= 8.8348741151764357E-018
# max_nfield_pair_residual= 8.8348741151764357E-018
# max_abs_flux_rad= 3.8747572329980445E-001
# half_top_nfield_sum=0
# half_bottom_nfield_sum=0
# numerical_self_consistency_checks_pass=1
cell_id,q1,q2,q3,kx_A-1,ky_A-1,kz_A-1,half_bz,tr_partner,berry_flux_rad,berry_curvature_A2,min_link_singular_value,nfield_raw,nfield_int,nfield_integer_residual,nfield_tr_pair_residual,flux_tr_odd_residual_rad,pair_nfield_int_sum,plaquette_checks_pass
131, 7.9166666666666730E-001, 7.9166666666666730E-001, 0.0000000000000000E+000, 1.5683360788340193E+000, 9.0547925729462331E-001, 0.0000000000000000E+000,-1,40,-9.9436392784134329E-007,-3.1596933550336645E-005, 7.5113289836933317E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4408920985006262E-015,0,1
132, 8.7500000000000033E-001, 7.9166666666666630E-001, 0.0000000000000000E+000, 1.7334240871323365E+000, 8.1016565126360840E-001, 0.0000000000000000E+000,-1,39, 6.7318389685642091E-002, 2.1391108688249654E+000, 7.4509897486590948E-001, 2.2087185287941089E-018,0, 2.2087185287941089E-018, 2.2087185287941089E-018, 1.6334156249797616E-014,0,1
133, 9.5833333333333337E-001, 8.7500000000000022E-001, 0.0000000000000000E+000, 1.8985120954306536E+000, 9.0547925729462309E-001, 0.0000000000000000E+000,-1,26, 1.7182721929461797E-002, 5.4599861058691079E-001, 7.4786250466636306E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1990408665951691E-014,0,1
134, 4.1666666666666373E-002, 8.7500000000000022E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 1.9539289236357655E+000, 0.0000000000000000E+000,-1,25,-3.1244114756932891E-002,-9.9281378796296971E-001, 7.4639180317652343E-001, 5.5217963219852723E-019,0, 5.5217963219852723E-019, 0.0000000000000000E+000, 6.4392935428259079E-015,0,1
135, 1.2500000000000031E-001, 8.7500000000000022E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 1.8586153176047517E+000, 0.0000000000000000E+000,-1,36,-9.7792524198741390E-002,-3.1074577449075957E+000, 7.4639180317652343E-001, 2.2087185287941089E-018,0, 2.2087185287941089E-018, 2.2087185287941089E-018,-1.3974932322469158E-014,0,1
136, 2.0833333333333334E-001, 8.7500000000000022E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 1.7633017115737393E+000, 0.0000000000000000E+000,-1,35,-1.0617074014829457E-001,-3.3736841487586426E+000, 7.5427225208036841E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.6001089342410069E-014,0,1
137, 2.9166666666666641E-001, 8.7500000000000022E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 1.6679881055427266E+000, 0.0000000000000000E+000,-1,34,-8.4424290384064377E-002,-2.6826684060136485E+000, 7.6385874412427357E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-015,0,1
138, 3.7500000000000033E-001, 8.7500000000000022E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 1.5726744995117130E+000, 0.0000000000000000E+000,-1,33,-9.5470629844594215E-002,-3.0336771706482732E+000, 7.5614823805665721E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3151927303929369E-015,0,1
139, 4.5833333333333337E-001, 8.7500000000000022E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 1.4773608934807005E+000, 0.0000000000000000E+000,-1,32,-1.0533543156916435E-001,-3.3471413620285362E+000, 7.5614785996394995E-001, 2.2087185287941089E-018,0, 2.2087185287941089E-018, 2.2087185287941089E-018,-1.7083556791419596E-014,0,1
140, 5.4166666666666630E-001, 8.7500000000000033E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 1.3820472874496885E+000, 0.0000000000000000E+000,-1,31,-8.2202564096474334E-002,-2.6120707747938448E+000, 7.6039299096169732E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.1054273576010019E-015,0,1
141, 6.2500000000000033E-001, 8.7500000000000033E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 1.2867336814186747E+000, 0.0000000000000000E+000,-1,30,-9.4682657721423480E-002,-3.0086385483509086E+000, 7.5026888880211740E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3988810110276972E-014,0,1
142, 7.0833333333333337E-001, 8.7500000000000033E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 1.1914200753876623E+000, 0.0000000000000000E+000,-1,29,-1.0505442271284915E-001,-3.3382120174380470E+000, 7.4509883350445061E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1070259132757201E-015,0,1
143, 7.9166666666666730E-001, 8.7500000000000033E-001, 0.0000000000000000E+000, 1.5683360788340193E+000, 1.0961064693566487E+000, 0.0000000000000000E+000,-1,28,-6.7321670566382177E-002,-2.1392151221751003E+000, 7.4509883350445072E-001,-2.2087185287941089E-018,0, 2.2087185287941089E-018,-2.2087185287941089E-018, 8.4238171993433753E-015,0,1
144, 8.7500000000000033E-001, 8.7500000000000033E-001, 0.0000000000000000E+000, 1.7334240871323365E+000, 1.0007928633256360E+000, 0.0000000000000000E+000,-1,27, 5.5482221104007055E-007, 1.7630044738792141E-005, 7.4998239745069950E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-9.7699626167013776E-015,0,1
