k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
3,0.0,0.0833333333333333,0.0,0.19062720675734043,19,-2.5723373245075036,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,20,-2.5718401849889,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,21,-2.5098022127489767,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,22,-2.5090788325476105,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,23,-2.1756981644413216,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,24,-2.1743861651306973,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,25,-1.7737368236493198,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,26,-1.7728389436118834,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,27,-1.7083785917597014,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,28,-1.7082793539927241,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,29,-1.4867636186782343,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,30,-1.4850280987646873,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,31,-1.1645839295224927,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,32,-1.164466173407725,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,33,-0.5842809164420347,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,34,-0.5819914963603701,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,35,-0.003219814505310123,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,36,-0.0021019666283351797,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,37,2.3526832306543217,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,38,2.3542850282684737,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,39,2.3996168504981084,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,40,2.4014247399899777,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,41,2.4306519503661628,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,42,2.434024258391746,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,43,2.500854695433431,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,44,2.5062049839280274,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,45,2.512128856105054,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,46,2.5162661846197363,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,47,2.6286507642231385,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,48,2.6315256108001868,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,49,2.689313146850818,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,50,2.69169250846571,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,51,2.774047472010428,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,52,2.77703442614564,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,53,5.317161027220317,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,54,5.317505602692339,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,55,5.465484693970348,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,56,5.466191821324264,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,57,6.432991454834452,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,58,6.433302619304871,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,59,6.837032050067794,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,60,6.838546601437569,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,61,6.9177388603805205,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,62,6.919250280266079,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,63,7.933607867260953,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,64,7.933693344859786,0.0
