k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
3,0.0,0.0833333333333333,0.0,0.19062720675734043,3,-15.896987376585205,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,4,-15.896987373303388,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,5,-8.479242215614605,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,6,-8.479242209461196,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,7,-5.711939834856693,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,8,-5.71193982993397,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,9,-5.3723581155645395,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,10,-5.372358044048285,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,11,-5.298510448384267,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,12,-5.298510225836074,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,13,-4.562508100832401,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,14,-4.562507460809776,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,15,-4.184360192465165,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,16,-4.184359843977257,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,17,-3.263347155275362,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,18,-3.2633471424899505,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,19,-0.44169344136631467,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,20,-0.44169228705566826,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,21,-0.39379324151681644,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,22,-0.3937923621950595,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,23,-0.23369479755445943,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,24,-0.2336942065539721,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,25,-0.09528593487093323,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,26,-0.09528469789952917,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,27,2.4817622573033,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,28,2.4817622679008324,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,29,2.6225737385260017,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,30,2.622573742559901,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,31,3.1565305410842264,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,32,3.1565305489469124,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,33,3.8429136412113394,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,34,3.84291364182668,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,35,3.9812266289707177,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,36,3.9812266455165433,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,37,4.6843018856693455,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,38,4.684301902420282,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,39,5.659646320683224,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,40,5.659646321366937,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,41,6.566315248288753,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,42,6.566315251980797,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,43,6.612489627303596,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,44,6.612489641046203,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,45,7.630323834709692,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,46,7.630324105869796,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,47,8.169773901265158,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,48,8.169773901607014,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,49,8.355485050300775,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,50,8.35548505802672,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,51,9.042840428548423,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,52,9.042840579990589,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,53,9.228824725716136,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,54,9.228824736860638,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,55,9.928036834640634,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,56,9.928036886124131,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,57,10.0409018487304,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,58,10.040901870540807,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,59,11.293041150300958,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,60,11.293041173342049,0.0
4,0.0,0.125,0.0,0.28594081013601075,1,-16.843584073271224,1.0
4,0.0,0.125,0.0,0.28594081013601075,2,-16.843584065962695,1.0
4,0.0,0.125,0.0,0.28594081013601075,3,-15.835582981307915,1.0
4,0.0,0.125,0.0,0.28594081013601075,4,-15.835582976458987,1.0
4,0.0,0.125,0.0,0.28594081013601075,5,-8.342262380304174,1.0
4,0.0,0.125,0.0,0.28594081013601075,6,-8.342262368287262,1.0
4,0.0,0.125,0.0,0.28594081013601075,7,-5.963276292106648,1.0
4,0.0,0.125,0.0,0.28594081013601075,8,-5.963276257883041,1.0
4,0.0,0.125,0.0,0.28594081013601075,9,-5.602932781833942,1.0
4,0.0,0.125,0.0,0.28594081013601075,10,-5.602932557658776,1.0
4,0.0,0.125,0.0,0.28594081013601075,11,-5.236849742678205,1.0
4,0.0,0.125,0.0,0.28594081013601075,12,-5.236849584350101,1.0
4,0.0,0.125,0.0,0.28594081013601075,13,-4.738484401449498,1.0
4,0.0,0.125,0.0,0.28594081013601075,14,-4.738484045088286,1.0
4,0.0,0.125,0.0,0.28594081013601075,15,-4.126296100301222,1.0
4,0.0,0.125,0.0,0.28594081013601075,16,-4.126295973174929,1.0
4,0.0,0.125,0.0,0.28594081013601075,17,-3.332135984332645,1.0
4,0.0,0.125,0.0,0.28594081013601075,18,-3.3321359806783786,1.0
4,0.0,0.125,0.0,0.28594081013601075,19,-0.6637041470668135,0.0
4,0.0,0.125,0.0,0.28594081013601075,20,-0.6637030901406378,0.0
4,0.0,0.125,0.0,0.28594081013601075,21,-0.49858038657988996,0.0
4,0.0,0.125,0.0,0.28594081013601075,22,-0.49857993661324745,0.0
4,0.0,0.125,0.0,0.28594081013601075,23,-0.3500616200132182,0.0
4,0.0,0.125,0.0,0.28594081013601075,24,-0.3500611918316232,0.0
4,0.0,0.125,0.0,0.28594081013601075,25,0.07362160498835382,0.0
4,0.0,0.125,0.0,0.28594081013601075,26,0.07362243780963765,0.0
4,0.0,0.125,0.0,0.28594081013601075,27,2.6684632071548204,0.0
4,0.0,0.125,0.0,0.28594081013601075,28,2.6684632119334752,0.0
4,0.0,0.125,0.0,0.28594081013601075,29,2.7919558630817596,0.0
4,0.0,0.125,0.0,0.28594081013601075,30,2.791955867790141,0.0
4,0.0,0.125,0.0,0.28594081013601075,31,3.3369729678690074,0.0
4,0.0,0.125,0.0,0.28594081013601075,32,3.3369729774965915,0.0
4,0.0,0.125,0.0,0.28594081013601075,33,4.011095831527015,0.0
4,0.0,0.125,0.0,0.28594081013601075,34,4.011095832651405,0.0
4,0.0,0.125,0.0,0.28594081013601075,35,4.38193638282191,0.0
4,0.0,0.125,0.0,0.28594081013601075,36,4.38193638703837,0.0
4,0.0,0.125,0.0,0.28594081013601075,37,4.9232659713390445,0.0
4,0.0,0.125,0.0,0.28594081013601075,38,4.923265996216162,0.0
4,0.0,0.125,0.0,0.28594081013601075,39,5.81600072058379,0.0
4,0.0,0.125,0.0,0.28594081013601075,40,5.816000721427082,0.0
4,0.0,0.125,0.0,0.28594081013601075,41,6.713253104701381,0.0
4,0.0,0.125,0.0,0.28594081013601075,42,6.7132531314759065,0.0
4,0.0,0.125,0.0,0.28594081013601075,43,6.999855335918265,0.0
4,0.0,0.125,0.0,0.28594081013601075,44,6.999855384267016,0.0
