case,k_index,valley,photon_energy_eV,left_spectrum_au,right_spectrum_au,eta_raw,eta_rounding_absolute_bound,strength_valid,display_valid,eta_display
1h-bilayer,49,Kprime,2.58,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.59,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.6,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.61,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.62,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.63,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.64,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.65,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.66,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.67,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.68,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.69,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.7,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.71,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.72,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.73,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.74,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.75,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.76,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.77,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.78,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.79,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.8,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.81,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.82,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.83,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.84,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.85,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.86,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.87,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.88,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.89,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.9,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.91,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.92,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.93,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.94,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.95,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.96,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.97,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.98,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,2.99,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.0,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.01,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.02,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.03,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.04,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.05,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.06,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.07,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.08,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.09,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.1,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.11,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.12,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.13,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.14,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.15,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.16,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.17,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.18,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.19,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.2,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.21,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.22,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.23,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.24,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.25,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.26,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.27,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.28,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.29,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.3,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.31,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.32,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.33,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.34,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.35,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.36,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.37,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.38,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.39,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.4,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.41,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.42,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.43,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.44,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.45,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.46,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.47,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.48,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.49,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.5,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.51,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.52,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.53,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.54,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.55,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.56,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.57,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.58,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.59,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.6,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.61,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.62,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.63,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.64,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.65,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.66,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.67,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.68,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.69,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.7,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.71,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.72,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.73,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.74,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.75,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.76,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.77,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.78,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.79,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.8,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.81,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.82,0.0,0.0001,-1.0,1.0,0,0,
1h-bilayer,49,Kprime,3.83,0.0,0.0001,-1.0,1.0,0,0,
1h-bilayer,49,Kprime,3.84,0.0,0.0001,-1.0,1.0,0,0,
1h-bilayer,49,Kprime,3.85,0.0,0.0001,-1.0,1.0,0,0,
1h-bilayer,49,Kprime,3.86,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.87,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.88,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.89,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.9,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.91,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.92,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.93,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.94,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.95,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.96,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.97,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.98,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,3.99,0.0,0.0,,,0,0,
1h-bilayer,49,Kprime,4.0,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.5,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.51,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.52,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.53,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.54,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.55,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.56,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.57,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.58,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.59,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.6,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.61,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.62,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.63,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.64,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.65,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.66,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.67,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.68,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.69,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.7,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.71,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.72,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.73,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.74,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.75,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.76,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.77,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.78,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.79,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.8,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.81,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.82,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.83,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.84,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.85,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.86,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.87,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.88,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.89,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.9,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.91,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.92,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.93,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.94,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.95,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.96,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.97,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.98,0.0,0.0,,,0,0,
2h-bilayer,25,K,0.99,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.0,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.01,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.02,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.03,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.04,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.05,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.06,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.07,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.08,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.09,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.1,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.11,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.12,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.13,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.14,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.15,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.16,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.17,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.18,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.19,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.2,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.21,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.22,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.23,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.24,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.25,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.26,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.27,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.28,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.29,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.3,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.31,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.32,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.33,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.34,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.35,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.36,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.37,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.38,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.39,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.4,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.41,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.42,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.43,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.44,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.45,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.46,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.47,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.48,0.0,0.0,,,0,0,
2h-bilayer,25,K,1.49,0.0001,0.0001,0.0,0.5,1,0,
2h-bilayer,25,K,1.5,0.0001,0.0001,0.0,0.5,1,0,
2h-bilayer,25,K,1.51,0.0002,0.0002,0.0,0.25,1,0,
2h-bilayer,25,K,1.52,0.0004,0.0004,0.0,0.125,1,0,
2h-bilayer,25,K,1.53,0.0008,0.0008,0.0,0.0625,1,0,
2h-bilayer,25,K,1.54,0.0013,0.0013,0.0,0.038461538461538464,1,0,
2h-bilayer,25,K,1.55,0.0022,0.0022,0.0,0.022727272727272728,1,0,
2h-bilayer,25,K,1.56,0.0034,0.0034,0.0,0.014705882352941178,1,0,
2h-bilayer,25,K,1.57,0.0052,0.0052,0.0,0.009615384615384616,1,0,
2h-bilayer,25,K,1.58,0.0077,0.0077,0.0,0.006493506493506494,1,0,
2h-bilayer,25,K,1.59,0.0108,0.0108,0.0,0.004629629629629629,1,1,0.0
2h-bilayer,25,K,1.6,0.0146,0.0146,0.0,0.0034246575342465756,1,1,0.0
2h-bilayer,25,K,1.61,0.0189,0.0189,0.0,0.002645502645502646,1,1,0.0
2h-bilayer,25,K,1.62,0.0236,0.0236,0.0,0.00211864406779661,1,1,0.0
2h-bilayer,25,K,1.63,0.0283,0.0283,0.0,0.00176678445229682,1,1,0.0
2h-bilayer,25,K,1.64,0.0326,0.0326,0.0,0.0015337423312883438,1,1,0.0
2h-bilayer,25,K,1.65,0.0361,0.0361,0.0,0.0013850415512465374,1,1,0.0
2h-bilayer,25,K,1.66,0.0384,0.0384,0.0,0.0013020833333333335,1,1,0.0
2h-bilayer,25,K,1.67,0.0393,0.0393,0.0,0.001272264631043257,1,1,0.0
2h-bilayer,25,K,1.68,0.0386,0.0386,0.0,0.0012953367875647669,1,1,0.0
2h-bilayer,25,K,1.69,0.0366,0.0366,0.0,0.001366120218579235,1,1,0.0
2h-bilayer,25,K,1.7,0.0334,0.0334,0.0,0.0014970059880239522,1,1,0.0
2h-bilayer,25,K,1.71,0.0295,0.0295,0.0,0.0016949152542372883,1,1,0.0
2h-bilayer,25,K,1.72,0.0254,0.0254,0.0,0.001968503937007874,1,1,0.0
2h-bilayer,25,K,1.73,0.0215,0.0215,0.0,0.0023255813953488376,1,1,0.0
2h-bilayer,25,K,1.74,0.0184,0.0184,0.0,0.0027173913043478264,1,1,0.0
2h-bilayer,25,K,1.75,0.0162,0.0162,0.0,0.00308641975308642,1,1,0.0
2h-bilayer,25,K,1.76,0.0153,0.0153,0.0,0.0032679738562091504,1,1,0.0
2h-bilayer,25,K,1.77,0.0156,0.0156,0.0,0.0032051282051282055,1,1,0.0
2h-bilayer,25,K,1.78,0.017,0.017,0.0,0.0029411764705882353,1,1,0.0
2h-bilayer,25,K,1.79,0.0193,0.0193,0.0,0.0025906735751295338,1,1,0.0
2h-bilayer,25,K,1.8,0.0222,0.0222,0.0,0.0022522522522522522,1,1,0.0
2h-bilayer,25,K,1.81,0.0253,0.0253,0.0,0.0019762845849802375,1,1,0.0
2h-bilayer,25,K,1.82,0.028,0.028,0.0,0.0017857142857142857,1,1,0.0
2h-bilayer,25,K,1.83,0.0301,0.0301,0.0,0.0016611295681063125,1,1,0.0
2h-bilayer,25,K,1.84,0.0312,0.0312,0.0,0.0016025641025641027,1,1,0.0
2h-bilayer,25,K,1.85,0.0311,0.0311,0.0,0.0016077170418006433,1,1,0.0
2h-bilayer,25,K,1.86,0.0299,0.0299,0.0,0.0016722408026755855,1,1,0.0
2h-bilayer,25,K,1.87,0.0276,0.0276,0.0,0.0018115942028985507,1,1,0.0
2h-bilayer,25,K,1.88,0.0244,0.0244,0.0,0.0020491803278688526,1,1,0.0
2h-bilayer,25,K,1.89,0.0208,0.0208,0.0,0.002403846153846154,1,1,0.0
2h-bilayer,25,K,1.9,0.0171,0.0171,0.0,0.0029239766081871343,1,1,0.0
2h-bilayer,25,K,1.91,0.0134,0.0134,0.0,0.0037313432835820895,1,1,0.0
2h-bilayer,25,K,1.92,0.0101,0.0101,0.0,0.0049504950495049506,1,1,0.0
2h-bilayer,25,K,1.93,0.0074,0.0074,0.0,0.006756756756756757,1,0,
2h-bilayer,25,K,1.94,0.0051,0.0051,0.0,0.00980392156862745,1,0,
2h-bilayer,25,K,1.95,0.0034,0.0034,0.0,0.014705882352941178,1,0,
2h-bilayer,25,K,1.96,0.0022,0.0022,0.0,0.022727272727272728,1,0,
2h-bilayer,25,K,1.97,0.0014,0.0014,0.0,0.03571428571428572,1,0,
2h-bilayer,25,K,1.98,0.0008,0.0008,0.0,0.0625,1,0,
2h-bilayer,25,K,1.99,0.0005,0.0005,0.0,0.1,1,0,
2h-bilayer,25,K,2.0,0.0003,0.0003,0.0,0.16666666666666669,1,0,
2h-bilayer,25,K,2.01,0.0001,0.0001,0.0,0.5,1,0,
2h-bilayer,25,K,2.02,0.0001,0.0001,0.0,0.5,1,0,
2h-bilayer,25,K,2.03,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.04,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.05,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.06,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.07,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.08,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.09,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.1,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.11,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.12,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.13,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.14,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.15,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.16,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.17,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.18,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.19,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.2,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.21,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.22,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.23,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.24,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.25,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.26,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.27,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.28,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.29,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.3,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.31,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.32,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.33,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.34,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.35,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.36,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.37,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.38,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.39,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.4,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.41,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.42,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.43,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.44,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.45,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.46,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.47,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.48,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.49,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.5,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.51,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.52,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.53,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.54,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.55,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.56,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.57,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.58,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.59,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.6,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.61,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.62,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.63,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.64,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.65,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.66,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.67,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.68,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.69,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.7,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.71,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.72,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.73,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.74,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.75,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.76,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.77,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.78,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.79,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.8,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.81,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.82,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.83,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.84,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.85,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.86,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.87,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.88,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.89,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.9,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.91,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.92,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.93,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.94,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.95,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.96,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.97,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.98,0.0,0.0,,,0,0,
2h-bilayer,25,K,2.99,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.0,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.01,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.02,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.03,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.04,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.05,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.06,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.07,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.08,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.09,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.1,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.11,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.12,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.13,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.14,0.0,0.0,,,0,0,
2h-bilayer,25,K,3.15,0.0,0.0,,,0,0,
